,"BTC / Addresses, active, count","BTC / NVT, adjusted, 90d MA","BTC / NVT, adjusted, free float,  90d MA","BTC / NVT, adjusted","BTC / NVT, adjusted, free float","BTC / Flow, in, to exchanges, USD","BTC / Flow, out, from exchanges, USD","BTC / Fees, transaction, mean, USD","BTC / Fees, transaction, median, USD","BTC / Fees, total, USD","BTC / Miner revenue, USD","BTC / Capitalization, market, free float, USD","BTC / Capitalization, realized, USD","BTC / Capitalization, market, current supply, USD","BTC / Capitalization, market, estimated supply, USD","BTC / Volatility, daily returns, 30d","BTC / Volatility, daily returns, 180d","BTC / Difficulty, last","BTC / Difficulty, mean","BTC / Hash rate, mean","BTC / Hash rate, mean, 30d","BTC / Revenue, per hash unit, USD","BTC / Supply, Miner, held by all mining entities, USD","BTC / Block, size, mean, bytes","BTC / Block, weight, mean","BTC / Issuance, continuous, percent, daily",BTC / Network distribution factor,"BTC / Transactions, count","BTC / Transactions, transfers, count","BTC / Transactions, transfers, value, mean, USD"
2021-04-04,1032167,98.9937784680954,77.2745579683423,141.260033171548,110.26760258,760188107.6313298,882888267.018978,15.746023023509784,7.272946836023445,3889292.269087853,56998799.21428146,848385702729.747,329514392862.93463,1086837744784.4452,1086793663641.8524,0.0310634107967778,0.0400028010437431,23137439666472.05,23137439666472.05,167924581.3805305,160887470.34171414,3.928599e-06,104007354921.59732,1367726.8767123288,3995212.58219178,0.0048866086,0.342489770547,247000,733139,21020.232153127046
2021-04-05,1229289,99.72520575540736,77.83484330170961,90.129022581659,70.34508775,1359652140.1511562,1672638081.4121728,19.42879775593469,8.749921558695359,5632983.52237511,62919939.73865214,856383395191.6707,330468773465.2844,1097233663848.4355,1097186225587.776,0.0310667193631804,0.0400022497037136,23137439666472.05,23137439666472.05,179426264.28801888,161462153.58438414,4.058715e-06,105006955776.6346,1408113.7435897435,3995214.28205128,0.005221,0.342643856177,289931,913882,34582.78399796227
2021-04-06,1180036,98.09759089591012,76.55568398262635,63.700045595549,49.711726,1481158260.337145,2116469044.391506,19.832804480182656,9.540307910001468,6153171.259320328,58428831.040150285,846535224349.4781,335922143988.2082,1084740698496.7766,1084697752338.848,0.030449992269654,0.0400219072101837,23137439666472.05,23137439666472.05,165624244.46778432,161794123.33073568,4.083096e-06,103787590499.18594,1343907.2152777778,3995331.04861111,0.004819,0.342679819651,310254,1000305,43877.34474684326
2021-04-07,1246138,95.03887731197425,74.1604929018394,69.872741602801,54.52291845,1662939867.3922796,1870116507.9436264,17.936741558083085,8.46253193530239,5720032.5084308265,60931864.03446454,820003175758.4108,336582645726.6915,1050858458013.2948,1050812677666.4772,0.0310020952151032,0.0401358675562669,23137439666472.05,23137439666472.05,180576433.5725132,162304639.47940013,3.905437e-06,100546271326.74918,1307192.605095541,3969977.37579618,0.005254,0.34229222125,318898,1029572,32511.623358129196
2021-04-08,1092604,97.91088295901876,76.40182410074006,69.497149968126,54.23001884,1240030843.0459318,1914709574.1440368,19.22122470261217,9.68277671533236,5389060.379563865,53933361.48157435,844767917524.9766,337699839926.73474,1082591596128.1456,1082552753191.0511,0.0301609561897858,0.0401565092215048,23137439666472.05,23137439666472.05,154122561.56029594,162466459.74667996,4.05021e-06,103572647720.47768,1309369.1641791044,3965730.0,0.004484,0.342302568617,280374,913314,39468.35592556057
2021-04-09,1222362,97.62805775236274,76.18708885393391,78.269148260944,61.07976222,1131807251.8768203,1069916095.6183366,20.56773947373245,9.314985819799912,6624852.56788032,61774026.99646013,846165752665.7975,338464920282.3927,1084298143058.165,1084253087382.7738,0.0298483636505878,0.0401600605406101,23137439666472.05,23137439666472.05,174825592.118769,162998521.1313975,4.08966e-06,103737049615.99677,1329647.1907894737,3995132.23026316,0.0050861633,0.342760514774,322101,1014980,30620.102302769512
2021-04-10,1163952,99.8164230296384,77.89783420364613,84.003612290363,65.55734281,1457609684.6921291,1550575626.151612,18.007016111625,8.223563922047976,5404711.597667529,63937803.85437416,869563491340.8307,340157685714.5203,1114237875675.663,1114188580860.831,0.0297457859296219,0.0401805322157002,23137439666472.05,23137439666472.05,180576433.5725132,164326457.01614416,4.098103e-06,106590694508.14166,1353595.3248407645,3995529.96178344,0.005253,0.342042920301,300140,926332,33117.43484493664
2021-04-11,1043812,100.624083407489,78.52863514672747,127.46637573,99.47678701,907795325.0565362,937284807.4365916,14.802235211193617,6.368473210549168,3768205.297001016,58082423.69583579,873713035760.9506,340957923050.2496,1119547961330.9446,1119503273580.5415,0.0296929259165351,0.0401567211648919,23137439666472.05,23137439666472.05,166774412.0960362,164554605.7159855,4.030896e-06,107113668761.38023,1374769.751724138,3968003.82758621,0.004851,0.342254363067,254567,771342,23847.774599031003
2021-04-12,1126723,100.1173028351114,78.123199143711,68.783737329209,53.67309603,1827863952.2020345,1583272025.0775445,18.923087181964235,8.529407220995529,5515630.723256095,59430973.46026956,873250513925.8691,342483198777.9251,1119097619041.5125,1119052955672.2124,0.0270178239832821,0.0401551402564633,23137439666472.05,23137439666472.05,165624244.46778432,164993195.41233718,4.153127e-06,107054751930.70032,1342741.6666666667,3995394.45833333,0.004818,0.343691397806,291473,904352,40925.59891731146
2021-04-13,1178027,105.06776287192643,81.98072912927299,60.188524968234,46.96301727,2358023730.382216,2001431847.1529613,21.051897249113008,10.285806883536363,6547094.626913958,62855098.63097591,924831905867.352,345106468256.1422,1185278789468.1714,1185233108448.6824,0.0286783636909324,0.0403152449626558,23137439666472.05,23137439666472.05,163323907.55503815,164857547.3766932,4.454275e-06,113375846224.83797,1339443.61971831,3967021.6971831,0.004751,0.343758794977,310996,996975,48139.4427856294
2021-04-14,1149773,103.6284591877101,80.85390263969951,62.528233707473,48.7863253,1965824838.2812865,1900561328.47458,28.94197229364845,13.355995642582116,8554253.54120365,61600390.44305199,916432067208.4152,347894106272.8373,1174568449691.4597,1174525527522.5225,0.0258348267093147,0.040299941848439,23137439666472.05,23137439666472.05,155272729.18854782,164773386.63001087,4.591711e-06,112348404656.63828,1290874.9703703704,3995145.34814815,0.0045162235,0.343903707315,295564,986936,46490.78722840237
2021-04-15,1366494,103.65656869258665,80.87351074353691,67.963791670305,53.02578028,1671444322.2048426,1717544627.5320358,27.4783664993223,12.25419938690812,9862160.381078944,77835660.59225659,921730537845.508,350125576862.63965,1181393313259.5356,1181335171856.1765,0.0258315321086337,0.0402971131373462,23581981443663.85,23230483294256.383,198624496.4285958,166098744.825056,4.535572e-06,113001033029.72864,1315436.953488372,3995126.97093023,0.005754,0.344306983902,358905,1146432,33301.84063196539
2021-04-16,933121,99.8634085326882,77.90978842261558,65.85587084,51.37834808,2209921375.764678,2254906538.669895,40.69542521437566,17.350738823528346,8896452.694558414,48532854.81537592,897513367210.1051,351095563422.8697,1150416986978.1597,1150387293970.4883,0.0255742785061345,0.040386833704049,23581981443663.85,23581981443663.85,120743465.93956694,165290088.53909677,4.652201e-06,110022641920.25987,1330287.4854368933,3956256.16504854,0.003445,0.344363135295,218612,864154,58998.73470812728
2021-04-17,828375,97.41927703731572,75.97572210760205,112.901697932631,88.05021232,843737850.7561506,2584556603.436642,50.40445742315994,23.35823670936214,9862981.496721849,44147729.82171015,878417566401.7046,352023513703.3893,1126344072578.019,1126319537928.7068,0.0257060187558845,0.0404392375477305,23581981443663.85,23581981443663.85,106676264.94260553,163443885.68343112,4.789904e-06,107731325467.10551,1341245.7912087913,3994983.87912088,0.003044,0.344305591778,195677,691956,30296.88094439033
2021-04-18,1057891,90.23451990981305,70.36242016458031,57.803542276087,45.0736274,2241843802.058413,2995887569.730007,44.05941723310699,19.832771437602144,12168131.096856158,55870038.53236172,821629988233.5388,355991570315.2288,1053678758609.268,1053644135109.436,0.0285207257733107,0.040828963090002,23581981443663.85,23581981443663.85,145361065.15215346,163007210.14572096,4.448536e-06,100765001943.05444,1296146.8467741937,3995294.19354839,0.0041475551,0.344478643497,276174,906052,50202.159999825126
2021-04-19,884672,89.22406751047258,69.57312862206264,79.034394607061,61.62765558,1538932974.4826431,1668529206.2573566,58.57855824770218,26.74125719422313,12142759.502796851,45970380.105817765,813023015887.1101,356373522447.34045,1042661468497.9924,1042637014656.451,0.0285689815373626,0.0405561806394693,23581981443663.85,23581981443663.85,113709865.44108623,161217899.38214576,4.679142e-06,99723821944.9808,1302206.969072165,3871817.50515464,0.003244,0.343972754258,207290,778735,35794.78092429397
2021-04-20,1126908,89.67189874230348,69.92165291948442,61.499452263278,47.95419096,1793620588.6405478,1958874399.1857588,60.94996787899139,26.837751897571728,17088264.734061383,62267763.740957886,822903599487.1873,357098265911.19366,1055343018461.8728,1055307312227.3644,0.0285724123476106,0.0405564384896608,23581981443663.85,23581981443663.85,150050132.1511406,160567467.984042,4.803006e-06,100937760489.30415,1332162.296875,3963911.078125,0.0042810251,0.344592513371,280365,978450,71612.0940122973
2021-04-21,918079,85.0493354382894,66.31025427920889,56.214321713111,43.82851374,1613132304.070833,1347425149.2227108,60.78658813327296,27.59421739068071,13783194.321486007,47886980.30290037,787168777625.6014,357193534792.0004,1009620339154.9824,1009595297898.6946,0.0280277700287753,0.040735937596675,23581981443663.85,23581981443663.85,118398932.44007336,159043153.71497527,4.681186e-06,96580412633.36868,1302742.3366336634,3994942.6039604,0.003378,0.343903789881,226747,832341,75827.95470800629
2021-04-22,1114976,80.9333991609197,63.0966888659812,50.89337985946,39.67711461,2315857532.926715,1559736395.3558834,56.71539250259605,23.346926914786696,15310833.805782232,61680424.76153917,755916205857.9109,357839722701.05743,969605047752.2134,969567368119.9229,0.0289671395304559,0.0408940367670303,23581981443663.85,23581981443663.85,167634132.55331036,158797698.49203134,4.258642e-06,92771706269.64696,1276355.923076923,3939456.3006993,0.0047823174,0.344106632842,269958,868847,66059.78221273792
2021-04-23,1114180,78.17669217343828,60.94666688773246,41.22600030144,32.13985189,2792570248.175707,2618298868.062582,46.12438458702096,21.05864522992048,13682925.873233473,56676131.2370193,742430787301.6555,358128779232.3552,952320874673.5842,952286734602.8856,0.0283818710099387,0.0409271470889004,23581981443663.85,23581981443663.85,158255998.5553361,158565721.63828823,4.145017e-06,91122556416.42746,1311315.4296296297,3966186.22962963,0.004515,0.344486694821,296653,939047,64921.41171814709
2021-04-24,1125210,76.56055115263497,59.69092309407003,75.43388443,58.81251018,914035856.2124096,909276270.7064472,28.942143924719996,12.50914837398125,8449192.540623793,54015395.82017887,732683454364.8301,358805137388.224,939751744133.4489,939714638481.3644,0.0282511569068694,0.0409554313272378,23581981443663.85,23581981443663.85,169978664.36473995,158652037.50550148,3.67798e-06,89934728876.12105,1334104.1931034485,3995568.09655172,0.004849,0.344170137911,291934,848395,36450.2690939227
2021-04-25,1026103,74.2196225434358,57.86179871618567,76.95925565,59.99762336,703386928.9872744,879056909.9647518,23.327622488630308,8.653819123334182,5637251.4610339,48771742.990662,713243027738.7743,358792309263.8519,914880447463.5385,914844900672.5104,0.0260476569383879,0.0409406404532174,23581981443663.85,23581981443663.85,165289599.0538168,159234216.8672839,3.415144e-06,87552781789.90503,1339991.5106382978,3995096.17021277,0.004715,0.344827159447,241657,704296,41943.355090313074
2021-04-26,943203,81.2215175924493,63.31972888981432,61.91971711,48.2721798,1448756745.1883285,1589546193.4888823,37.85258811332566,17.92105972981581,9154137.196818192,47588774.05641052,786069970862.9136,360177204528.20807,1008308106916.2404,1008279051349.8512,0.0316407795844204,0.0413993787361241,23581981443663.85,23581981443663.85,133638399.34274958,157928033.3955183,4.12154e-06,96490858974.21877,1315317.49122807,3995351.43859649,0.003812,0.344367266995,241837,792605,64671.61330287788
2021-04-27,1092574,82.43346762787105,64.26357966528992,70.772623907466,55.1730054,1613621769.393336,1482236690.8750153,29.758068086272264,14.307028056049091,8854173.536637235,57690663.53565096,801887401848.9236,361861612346.4473,1028613088872.3914,1028572801871.2052,0.0318622718208512,0.0414067991414604,23581981443663.85,23581981443663.85,166461864.9595316,157715965.4443121,4.011225e-06,98438840991.80884,1317502.8309859154,3967115.92957746,0.004748,0.344909590427,297541,882117,85242.83962360202
2021-04-28,1113474,81.80459143470605,63.77615722274896,75.666503765921,58.9908067,1260044542.9777966,1071372631.937716,27.158103625153487,13.342096399668153,7505704.010391052,56129502.61302111,798468475481.629,362516035290.3053,1024181924008.5573,1024142826030.7646,0.0312425391432959,0.0414165539775715,23581981443663.85,23581981443663.85,166461864.9595316,157793748.92589396,3.902678e-06,98023100105.89088,1306990.0845070423,3966779.11971831,0.004748,0.344883675355,276370,850990,42878.74752633836
2021-04-29,986056,79.76293470827584,62.18161208503045,61.991093066974,48.32703455,1683537630.8865438,1797197890.3097663,29.745264516107863,14.178670721188192,7625489.499199352,48470388.90947551,780680144660.6427,363765983442.41,1001410824175.2205,1001379319708.3844,0.0312121220101837,0.0414743263876217,23581981443663.85,23581981443663.85,143016531.6526599,157271178.4166527,3.922623e-06,95844958136.83302,1385151.754098361,3995522.05737705,0.004079,0.345653654569,256358,799892,45504.98306926461
2021-04-30,1122022,85.35698599416655,66.53673153594438,70.641806674484,55.06608359,1771360524.5314834,1550356900.8185432,28.602801906177252,13.271293584697554,8378937.078833868,60707121.08132324,841483077725.1937,365817865349.1189,1079500865486.8408,1079458230295.1128,0.0343140036202562,0.0417670724042611,23581981443663.85,23581981443663.85,169978664.36473995,157248799.9704838,4.133629e-06,103309572403.42574,1375098.0137931034,3995400.40689655,0.004847,0.345948625339,292939,884282,35781.09357409592
2021-05-01,1040203,85.43622965348982,66.59940151441583,150.681512375317,117.45952021,725347512.2582793,743228209.5723523,21.976012995263584,9.170221805443465,5717521.056530443,55986515.21023444,843313711451.2468,366434439636.8498,1081834705464.8834,1081793788320.074,0.0343170983468677,0.0417468659366552,20608845737768.16,22897518547342.543,158215613.46069756,157269096.97669563,4.095627e-06,103530757549.52838,1336000.6330935252,3966447.03597122,0.004647,0.34557515674,260173,784881,19682.57881428398
2021-05-02,1248724,83.8300923669834,65.34412225318665,199.00737705491,155.12284442,613342002.9779555,580323005.8683175,20.30333928027676,8.118167646687604,4774038.126507727,70186103.22394705,824508406229.7405,366963208876.71,1057763322365.5808,1057707067644.0304,0.0345398006825973,0.0417789151255105,20608845737768.16,20608845737768.16,189527186.1724504,158225540.05218908,4.286135e-06,101254498438.55289,1418174.016216216,3908777.71351351,0.006184,0.345510024816,235137,684574,17691.359469884916
2021-05-03,1268856,84.36659215232477,65.75581669131334,74.128007110946,57.77580347,1388344830.397537,1260678873.2725224,22.50395694636782,10.585383253687931,6482755.697553146,69807870.47363077,834246615128.2462,367924880791.2904,1070362250436.1664,1070307094021.5916,0.0341857732340406,0.0417798139536606,20608845737768.16,20608845737768.16,181331416.76498824,159247518.76558685,4.455717e-06,102467418627.88216,1457734.141242938,3972632.03954802,0.005916,0.346037056731,288071,880035,39227.78330588372
2021-05-04,1293836,78.75651916334783,61.38281388818517,66.400845612685,51.75280461,1665095027.3488903,1579952524.601355,17.445292650187696,8.000594301139294,5239713.866552269,66015112.08817346,783003776840.0304,368431007313.0438,1004624064123.3466,1004570995559.4502,0.0359353394947481,0.0415465328701018,20608845737768.16,20608845737768.16,185429300.7311,159831009.41060582,4.120513e-06,96191152150.40578,1338066.3425414364,3995193.24309392,0.00605,0.34640368233,300350,907743,35253.32905998822
2021-05-05,1208973,83.73036678382192,65.25791709475996,68.422865446265,53.32753041,1921436835.8304093,2000738988.2484765,18.56677448896992,8.761861521092694,5751216.5363702215,62018079.2168166,835757705468.3046,369683733187.3019,1072334244435.8468,1072286533121.7632,0.0379658375006509,0.0417704582379884,20608845737768.16,20608845737768.16,160841991.03347486,159211533.63545436,4.462776e-06,102687919484.50592,1347845.50955414,3969523.2866242,0.005247,0.345986651189,309762,956064,38074.81704024097
